date,temperature,humidity,pressure,precipitation,season,user_id,steps,active_minutes,stress_level,correlated_sleep_efficiency,correlated_sleep_rating
2024-01-17,-2.0,51.5,1008.4,0.0,winter,70e3dcd3-d6bb-4c1f-bb67-4c181acd27d9,10436,410,1,0.95,8
2024-01-17,-2.0,51.5,1008.4,0.0,winter,048e195b-e6f6-4edf-be3d-86a37141f27e,10109,226,3,0.95,7
2024-01-17,-2.0,51.5,1008.4,0.0,winter,92b25238-9cbb-48c6-8665-bd54d707e7e2,11856,685,4,0.95,6
2024-01-17,-2.0,51.5,1008.4,0.0,winter,6aa04439-b4b2-4c92-9208-2bd7c46dc332,6965,232,2,0.9,8
2024-01-17,-2.0,51.5,1008.4,0.0,winter,8e24fbf3-6714-46ef-aedf-49ca308bfc3e,9853,318,1,0.8834038095811715,10
2024-01-17,-2.0,51.5,1008.4,0.0,winter,d1b0368a-d636-4ef2-bf63-6cd0090a4f27,10488,362,3,0.95,6
2024-01-17,-2.0,51.5,1008.4,0.0,winter,45a45b92-0019-4e58-bf6d-5987f219c39a,10830,581,2,0.7,7
2024-01-17,-2.0,51.5,1008.4,0.0,winter,d0430e51-e1a0-47c8-82c6-5cdf2da00b90,6476,249,8,0.6,3
2024-01-17,-2.0,51.5,1008.4,0.0,winter,b94fc035-4855-4ff4-8c6d-9b857396fb14,2651,109,4,0.7271923852837345,6
2024-01-17,-2.0,51.5,1008.4,0.0,winter,15b89fe2-8eb5-493f-b015-8ea9d3ec0b75,4921,275,6,0.7,5
2024-01-17,-2.0,51.5,1008.4,0.0,winter,a787229f-d2ec-4a31-bf81-2bce6abed098,14507,420,4,0.85,7
2024-01-17,-2.0,51.5,1008.4,0.0,winter,bb68d564-41f6-4b4d-8a59-3b052dfa1081,2726,157,6,0.6804689746571317,4
2024-01-17,-2.0,51.5,1008.4,0.0,winter,0e7ad60d-fc12-49a7-9ea9-e66c82835b91,12168,498,1,0.9315272535430661,10
2024-01-17,-2.0,51.5,1008.4,0.0,winter,1294f58e-6921-40e1-9e5d-5f11113fb4ef,6799,247,6,0.778900303451463,4
2024-01-17,-2.0,51.5,1008.4,0.0,winter,873244bc-fd65-4526-8d81-243b4a593162,7984,223,1,0.95,9
2024-01-17,-2.0,51.5,1008.4,0.0,winter,5b2d7426-7947-4d61-aa6e-6acb1fd3639d,8319,183,2,0.9192138830371929,9
2024-01-17,-2.0,51.5,1008.4,0.0,winter,7cb5c9db-839f-4e20-9d06-91a77ed4380b,6972,263,7,0.6,3
2024-01-17,-2.0,51.5,1008.4,0.0,winter,8e8eabaa-09d9-4c15-a8b3-53c90677a73d,9352,395,4,0.7,4
2024-01-17,-2.0,51.5,1008.4,0.0,winter,9ddac0d7-82ce-4812-867b-fc8cc7926ee3,6974,251,1,0.949975078584642,9
2024-01-17,-2.0,51.5,1008.4,0.0,winter,74e92eae-074d-4bf1-8814-be51f44247d6,12539,660,2,0.927652178318892,9
2024-01-17,-2.0,51.5,1008.4,0.0,winter,2895885d-0bc4-4614-957c-0ab0196b2e56,7855,224,6,0.7,5
2024-01-17,-2.0,51.5,1008.4,0.0,winter,51b8e8ee-7c24-4953-be52-ba07374748eb,3719,127,4,0.6406057501184151,6
2024-01-17,-2.0,51.5,1008.4,0.0,winter,c047a132-554e-44e5-9aed-1ae9dce3d2b4,14030,373,3,0.95,8
2024-01-18,2.1,42.8,996.0,0.0,winter,e263842c-87f4-4154-aa27-c1a26510d98e,8913,279,2,0.9348161531683862,8
2024-01-18,2.1,42.8,996.0,0.0,winter,9430facb-2acb-40b6-b5f7-58f7152c80fa,12223,297,3,0.8516596092434521,7
2024-01-18,2.1,42.8,996.0,0.0,winter,2558084d-8ef5-4141-9e5d-7b5b550e37b0,8143,343,5,0.85,6
2024-01-18,2.1,42.8,996.0,0.0,winter,55d1bbe1-62b2-4db8-922a-c8b6053245c6,12722,686,2,0.95,7
2024-01-18,2.1,42.8,996.0,0.0,winter,939af11e-f5c1-4d3f-8f91-ff32e1956d78,8881,266,5,0.709208519283146,4
2024-01-18,2.1,42.8,996.0,0.0,winter,8b7fae39-c449-4166-8692-34e557f8ffa9,5384,292,1,0.9,9
2024-01-18,2.1,42.8,996.0,0.0,winter,4f321e8f-d956-4e04-9aa4-3d36cb3abc0e,9521,492,2,0.95,8
2024-01-18,2.1,42.8,996.0,0.0,winter,886c642f-d1c4-45e3-bbfa-610d6dbc4016,13435,702,4,0.95,6
2024-01-18,2.1,42.8,996.0,0.0,winter,45ede1d2-a7d1-4d0f-acd9-d0cb72c15d5b,14775,358,1,0.95,9
2024-01-18,2.1,42.8,996.0,0.0,winter,f8d413d0-8ad7-4497-b451-b873fb8a855c,11403,357,3,0.85,6
2024-01-18,2.1,42.8,996.0,0.0,winter,dcda90b7-d4f0-45af-ba57-09570e3b87cf,7572,323,7,0.7242197772427744,3
2024-01-18,2.1,42.8,996.0,0.0,winter,63726e67-7798-4601-b1a6-19dff3e51919,9207,283,4,0.95,6
2024-01-18,2.1,42.8,996.0,0.0,winter,afdd9577-fa2f-4668-990a-fc17106dc00d,12924,694,2,0.9178589720002645,9
2024-01-18,2.1,42.8,996.0,0.0,winter,d6060c5d-e398-49f9-9557-1d2a95370428,5188,292,1,0.7,8
2024-01-18,2.1,42.8,996.0,0.0,winter,810ea15e-9c40-4533-b6fe-eb89a5a6f301,7183,325,3,0.7,6
2024-01-18,2.1,42.8,996.0,0.0,winter,e2b8dbcd-a640-4afd-bf6d-181dce0968b1,8131,283,8,0.632942237637655,2
2024-01-18,2.1,42.8,996.0,0.0,winter,f56ff65e-ebbf-470d-8955-e971230856a6,4050,164,6,0.7417208902502956,2
2024-01-18,2.1,42.8,996.0,0.0,winter,23780bc0-0360-439b-a82d-f33c791f14f0,7394,294,5,0.9,7
2024-01-18,2.1,42.8,996.0,0.0,winter,23d0ad7e-5a38-4f5c-b238-cb26b0fa1812,11044,228,3,0.85,6
2024-01-18,2.1,42.8,996.0,0.0,winter,b8a20ac3-6bda-400f-92fc-19f444e15b4f,14276,777,5,0.9257364180073833,5
2024-01-18,2.1,42.8,996.0,0.0,winter,a06d8cf5-2f87-4858-97aa-ec6a1d9a713d,6571,332,7,0.7311679012890143,3
2024-01-18,2.1,42.8,996.0,0.0,winter,5e5ea307-a52a-4436-9e01-c760696b20d7,8007,350,7,0.7529301879874668,3
2024-01-18,2.1,42.8,996.0,0.0,winter,595a17bf-74ca-40f7-9baa-f3dd0f97a7dc,8058,310,1,0.9135250851704982,10
2024-01-18,2.1,42.8,996.0,0.0,winter,94ec97ee-b939-49f5-8505-f457a424c10e,6937,212,1,0.7,8
2024-01-18,2.1,42.8,996.0,0.0,winter,97599a95-2864-455f-af13-e9a9bbf0581f,2661,69,4,0.6,6
2024-01-18,2.1,42.8,996.0,0.0,winter,7fa07527-e4f6-4caf-8c55-e3090b27318a,9349,497,2,0.95,9
2024-01-18,2.1,42.8,996.0,0.0,winter,a6407d14-ae95-4353-a04f-dae0f84ddf1e,6197,226,7,0.739838771224856,3
2024-01-18,2.1,42.8,996.0,0.0,winter,028ede75-512e-4fb2-8c7b-897278448489,11404,367,3,0.85,8
2024-01-18,2.1,42.8,996.0,0.0,winter,dbbba061-bb18-4bc3-b6fd-5fd356cada4f,3705,195,4,0.7507076118783467,6
2024-01-18,2.1,42.8,996.0,0.0,winter,67c50ef5-1165-4e5a-accb-f08ce388979d,5446,215,2,0.7799333312343517,7
2024-01-18,2.1,42.8,996.0,0.0,winter,1d3c560a-3d9b-40ee-ae54-3ce46874e739,13216,482,4,0.95,6
2024-01-18,2.1,42.8,996.0,0.0,winter,e13affbc-7b70-453d-855b-7e7f6ae07443,12981,526,5,0.8282248430639472,4
2024-01-18,2.1,42.8,996.0,0.0,winter,86b1041b-4e38-42d4-8df0-2c999147a504,6502,274,8,0.6545630377380444,3
2024-01-18,2.1,42.8,996.0,0.0,winter,5fdb2f1a-9daf-4ce3-90c1-9b16afcdad95,6851,186,5,0.9,6
2024-01-18,2.1,42.8,996.0,0.0,winter,0dbeb4bd-e814-477d-9401-341a7a966913,6804,307,3,0.95,7
2024-01-18,2.1,42.8,996.0,0.0,winter,e8ed37f8-9312-4dce-a050-d0bc8e60e284,6627,302,2,0.6,7
2024-01-18,2.1,42.8,996.0,0.0,winter,c6d091b7-1de4-45f1-912a-e15edec49f33,14603,377,1,0.95,9
2024-01-18,2.1,42.8,996.0,0.0,winter,3d952559-7afd-41f1-9f30-64bb40cf5ce4,14523,610,1,0.8680887224731639,9
2024-01-18,2.1,42.8,996.0,0.0,winter,b9dc3313-7d3b-4914-a30a-3afc89a40d0f,9294,331,5,0.7579572749888058,5
2024-01-18,2.1,42.8,996.0,0.0,winter,94cd830d-ef63-4345-9ef7-5868b7d3b3f2,10195,292,2,0.8883190175764132,8
2024-01-18,2.1,42.8,996.0,0.0,winter,c204f297-8d98-4446-be00-c69ab743c592,3862,101,2,0.9,8
2024-01-18,2.1,42.8,996.0,0.0,winter,d3e6fbbb-63a6-4eb4-857d-73716a905941,13043,663,2,0.7616978857941369,9
2024-01-18,2.1,42.8,996.0,0.0,winter,676a0d4e-5c38-47f1-bb1b-f9879e01facf,6376,173,5,0.9,7
2024-01-18,2.1,42.8,996.0,0.0,winter,2bc70ebe-59ef-41e6-970a-d7601ecb0191,12018,486,1,0.95,9
2024-01-18,2.1,42.8,996.0,0.0,winter,048e195b-e6f6-4edf-be3d-86a37141f27e,12595,603,1,0.95,8
2024-01-18,2.1,42.8,996.0,0.0,winter,6aa04439-b4b2-4c92-9208-2bd7c46dc332,7807,341,6,0.9,5
2024-01-18,2.1,42.8,996.0,0.0,winter,509d66de-015f-4c97-93f4-c234d3f63764,4027,132,5,0.6,6
2024-01-18,2.1,42.8,996.0,0.0,winter,97ea9e92-aebe-4174-93e2-4c0835ec81d9,3959,83,4,0.6,6
2024-01-18,2.1,42.8,996.0,0.0,winter,8e24fbf3-6714-46ef-aedf-49ca308bfc3e,9626,360,2,0.95,7
2024-01-18,2.1,42.8,996.0,0.0,winter,d1b0368a-d636-4ef2-bf63-6cd0090a4f27,12130,377,3,0.85,7
2024-01-18,2.1,42.8,996.0,0.0,winter,ac1ced57-863b-439a-861a-23f784dfe428,12705,366,1,0.95,9
2024-01-18,2.1,42.8,996.0,0.0,winter,45a45b92-0019-4e58-bf6d-5987f219c39a,10140,456,8,0.7,4
2024-01-18,2.1,42.8,996.0,0.0,winter,b94fc035-4855-4ff4-8c6d-9b857396fb14,7574,210,7,0.6,3
2024-01-18,2.1,42.8,996.0,0.0,winter,15b89fe2-8eb5-493f-b015-8ea9d3ec0b75,9590,378,3,0.7,7
2024-01-18,2.1,42.8,996.0,0.0,winter,c1e3831d-fd71-4d29-9423-a511fd764396,5953,143,2,0.6,7
2024-01-18,2.1,42.8,996.0,0.0,winter,374ecf0a-8f40-41ff-b702-fab52f0ad249,12224,511,3,0.95,8
2024-01-18,2.1,42.8,996.0,0.0,winter,a787229f-d2ec-4a31-bf81-2bce6abed098,8341,267,1,0.95,9
2024-01-18,2.1,42.8,996.0,0.0,winter,0e7ad60d-fc12-49a7-9ea9-e66c82835b91,11852,582,2,0.85,9
2024-01-18,2.1,42.8,996.0,0.0,winter,873244bc-fd65-4526-8d81-243b4a593162,7215,338,1,0.8712274344350475,10
2024-01-18,2.1,42.8,996.0,0.0,winter,7cb5c9db-839f-4e20-9d06-91a77ed4380b,7469,295,8,0.7641935575331418,5
2024-01-18,2.1,42.8,996.0,0.0,winter,9ddac0d7-82ce-4812-867b-fc8cc7926ee3,6646,298,1,0.8946769428097634,10
2024-01-18,2.1,42.8,996.0,0.0,winter,74e92eae-074d-4bf1-8814-be51f44247d6,11055,264,1,0.9461278275665849,9
2024-01-18,2.1,42.8,996.0,0.0,winter,2895885d-0bc4-4614-957c-0ab0196b2e56,6857,210,6,0.7,6
2024-01-18,2.1,42.8,996.0,0.0,winter,51b8e8ee-7c24-4953-be52-ba07374748eb,8223,343,7,0.6533199663553604,2
2024-01-18,2.1,42.8,996.0,0.0,winter,c047a132-554e-44e5-9aed-1ae9dce3d2b4,8951,444,1,0.95,8
2024-01-19,-6.3,58.4,993.8,1.6,winter,e263842c-87f4-4154-aa27-c1a26510d98e,14842,758,3,0.95,7
2024-01-19,-6.3,58.4,993.8,1.6,winter,9430facb-2acb-40b6-b5f7-58f7152c80fa,13415,592,1,0.95,10
2024-01-19,-6.3,58.4,993.8,1.6,winter,2558084d-8ef5-4141-9e5d-7b5b550e37b0,12248,250,1,0.95,8
2024-01-19,-6.3,58.4,993.8,1.6,winter,55d1bbe1-62b2-4db8-922a-c8b6053245c6,14042,304,3,0.95,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,fd4676d1-5f19-4b96-a7db-e43e78267908,9435,292,1,0.85,9
2024-01-19,-6.3,58.4,993.8,1.6,winter,1511ac7d-0261-477d-87bf-6b3df8bfd38e,4613,259,2,0.9,8
2024-01-19,-6.3,58.4,993.8,1.6,winter,939af11e-f5c1-4d3f-8f91-ff32e1956d78,5963,193,8,0.6,3
2024-01-19,-6.3,58.4,993.8,1.6,winter,8b7fae39-c449-4166-8692-34e557f8ffa9,6567,280,1,0.9,9
2024-01-19,-6.3,58.4,993.8,1.6,winter,4f321e8f-d956-4e04-9aa4-3d36cb3abc0e,13812,639,1,0.95,9
2024-01-19,-6.3,58.4,993.8,1.6,winter,b82f3ded-7caf-4dfa-bbea-8e3f560dac34,6862,389,7,0.6662245866056518,2
2024-01-19,-6.3,58.4,993.8,1.6,winter,c4b22537-11fc-4faa-aaaa-d028252b6eea,12856,553,1,0.85,8
2024-01-19,-6.3,58.4,993.8,1.6,winter,0e643f7a-5d47-438d-81da-08f52da36389,14530,430,7,1.097985771471693,3
2024-01-19,-6.3,58.4,993.8,1.6,winter,b02847d2-0842-4716-8d9f-340ecf56f61f,11857,582,4,0.95,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,886c642f-d1c4-45e3-bbfa-610d6dbc4016,14066,842,1,0.85,9
2024-01-19,-6.3,58.4,993.8,1.6,winter,45ede1d2-a7d1-4d0f-acd9-d0cb72c15d5b,7919,458,1,0.9365517849815304,10
2024-01-19,-6.3,58.4,993.8,1.6,winter,dcda90b7-d4f0-45af-ba57-09570e3b87cf,4556,255,5,0.7734202126197536,7
2024-01-19,-6.3,58.4,993.8,1.6,winter,63726e67-7798-4601-b1a6-19dff3e51919,12028,297,2,0.95,9
2024-01-19,-6.3,58.4,993.8,1.6,winter,dffdc0fe-0d90-4f41-9b65-eead1fdf6a60,14713,376,4,0.95,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,afdd9577-fa2f-4668-990a-fc17106dc00d,7045,271,3,0.95,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,d6060c5d-e398-49f9-9557-1d2a95370428,8229,443,4,0.7,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,810ea15e-9c40-4533-b6fe-eb89a5a6f301,9433,392,2,0.7,7
2024-01-19,-6.3,58.4,993.8,1.6,winter,d22229b5-e5e9-400e-8815-56e912221c2b,10202,585,1,0.9435435964708507,10
2024-01-19,-6.3,58.4,993.8,1.6,winter,e2b8dbcd-a640-4afd-bf6d-181dce0968b1,5791,258,7,0.6,3
2024-01-19,-6.3,58.4,993.8,1.6,winter,23780bc0-0360-439b-a82d-f33c791f14f0,4275,198,6,0.9,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,9157a125-d6b3-4b5e-b0b8-387e459de457,11384,289,1,0.95,9
2024-01-19,-6.3,58.4,993.8,1.6,winter,b8a20ac3-6bda-400f-92fc-19f444e15b4f,13985,477,6,1.2877466377735114,4
2024-01-19,-6.3,58.4,993.8,1.6,winter,a06d8cf5-2f87-4858-97aa-ec6a1d9a713d,5607,299,2,0.6,7
2024-01-19,-6.3,58.4,993.8,1.6,winter,5e5ea307-a52a-4436-9e01-c760696b20d7,12619,564,4,0.87960859453385,7
2024-01-19,-6.3,58.4,993.8,1.6,winter,595a17bf-74ca-40f7-9baa-f3dd0f97a7dc,12830,347,3,0.95,8
2024-01-19,-6.3,58.4,993.8,1.6,winter,97599a95-2864-455f-af13-e9a9bbf0581f,6232,152,3,0.6,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,7fa07527-e4f6-4caf-8c55-e3090b27318a,14035,430,1,0.9477794699516795,9
2024-01-19,-6.3,58.4,993.8,1.6,winter,a6407d14-ae95-4353-a04f-dae0f84ddf1e,6802,179,3,0.6,7
2024-01-19,-6.3,58.4,993.8,1.6,winter,028ede75-512e-4fb2-8c7b-897278448489,11031,622,6,0.7,5
2024-01-19,-6.3,58.4,993.8,1.6,winter,dbbba061-bb18-4bc3-b6fd-5fd356cada4f,7865,437,5,0.7722281788547973,5
2024-01-19,-6.3,58.4,993.8,1.6,winter,67c50ef5-1165-4e5a-accb-f08ce388979d,7177,293,3,0.6977925940515638,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,1d3c560a-3d9b-40ee-ae54-3ce46874e739,8705,406,1,0.8824242576624282,10
2024-01-19,-6.3,58.4,993.8,1.6,winter,5fdb2f1a-9daf-4ce3-90c1-9b16afcdad95,6433,178,4,0.9,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,ff71276c-39cf-4a9b-ae8f-ce69d2cbb70d,13484,344,5,0.8519393012449537,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,0dbeb4bd-e814-477d-9401-341a7a966913,7550,291,2,0.95,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,e8ed37f8-9312-4dce-a050-d0bc8e60e284,4476,235,9,0.6,2
2024-01-19,-6.3,58.4,993.8,1.6,winter,c6d091b7-1de4-45f1-912a-e15edec49f33,7311,401,1,0.876280241634383,10
2024-01-19,-6.3,58.4,993.8,1.6,winter,1c808fe3-0e05-4f52-988e-9007a363e7e5,4835,131,4,0.9,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,c04ed14a-7a22-465d-8432-3a80d1055a1c,7079,249,2,0.860962166729622,8
2024-01-19,-6.3,58.4,993.8,1.6,winter,d10418f0-86aa-457b-96ca-f5b7ea5aa907,5132,184,8,0.7793828489421956,4
2024-01-19,-6.3,58.4,993.8,1.6,winter,b9dc3313-7d3b-4914-a30a-3afc89a40d0f,10463,531,1,0.85,8
2024-01-19,-6.3,58.4,993.8,1.6,winter,dc1b611d-a3ce-42db-9d80-a0bfc9f0691f,7729,425,1,0.85,10
2024-01-19,-6.3,58.4,993.8,1.6,winter,94cd830d-ef63-4345-9ef7-5868b7d3b3f2,7798,382,1,0.9476977117465168,10
2024-01-19,-6.3,58.4,993.8,1.6,winter,c204f297-8d98-4446-be00-c69ab743c592,7811,323,2,0.9,8
2024-01-19,-6.3,58.4,993.8,1.6,winter,d2bce506-8b0d-44ce-a5ce-57b2f5dba521,7545,415,5,0.95,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,d3e6fbbb-63a6-4eb4-857d-73716a905941,7895,322,7,1.3180059310625039,3
2024-01-19,-6.3,58.4,993.8,1.6,winter,2bc70ebe-59ef-41e6-970a-d7601ecb0191,13157,270,1,0.95,10
2024-01-19,-6.3,58.4,993.8,1.6,winter,70e3dcd3-d6bb-4c1f-bb67-4c181acd27d9,12123,542,2,0.8932313210319347,7
2024-01-19,-6.3,58.4,993.8,1.6,winter,92b25238-9cbb-48c6-8665-bd54d707e7e2,8550,314,3,0.870231436482604,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,509d66de-015f-4c97-93f4-c234d3f63764,7186,394,5,0.7940847170953462,7
2024-01-19,-6.3,58.4,993.8,1.6,winter,97ea9e92-aebe-4174-93e2-4c0835ec81d9,8666,486,7,0.676304944053004,3
2024-01-19,-6.3,58.4,993.8,1.6,winter,54f1f8af-491a-4e96-ad35-d67cd2422765,5061,257,7,0.7986988662168908,2
2024-01-19,-6.3,58.4,993.8,1.6,winter,8e24fbf3-6714-46ef-aedf-49ca308bfc3e,9247,415,2,0.9420750635401961,7
2024-01-19,-6.3,58.4,993.8,1.6,winter,d1b0368a-d636-4ef2-bf63-6cd0090a4f27,14104,809,3,0.95,7
2024-01-19,-6.3,58.4,993.8,1.6,winter,ac1ced57-863b-439a-861a-23f784dfe428,6366,222,1,0.95,10
2024-01-19,-6.3,58.4,993.8,1.6,winter,45a45b92-0019-4e58-bf6d-5987f219c39a,5932,191,2,0.7,7
2024-01-19,-6.3,58.4,993.8,1.6,winter,a20f25bf-94b8-4ff6-9ab3-ec95d9fba0db,12745,707,4,0.95,7
2024-01-19,-6.3,58.4,993.8,1.6,winter,b94fc035-4855-4ff4-8c6d-9b857396fb14,4994,200,8,0.7560948363139072,2
2024-01-19,-6.3,58.4,993.8,1.6,winter,15b89fe2-8eb5-493f-b015-8ea9d3ec0b75,9520,488,3,0.7,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,c1e3831d-fd71-4d29-9423-a511fd764396,3486,80,3,0.7196993253278473,7
2024-01-19,-6.3,58.4,993.8,1.6,winter,374ecf0a-8f40-41ff-b702-fab52f0ad249,13426,761,4,0.8890669218981294,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,a787229f-d2ec-4a31-bf81-2bce6abed098,7173,258,2,0.95,9
2024-01-19,-6.3,58.4,993.8,1.6,winter,0e7ad60d-fc12-49a7-9ea9-e66c82835b91,11035,283,1,0.95,10
2024-01-19,-6.3,58.4,993.8,1.6,winter,1294f58e-6921-40e1-9e5d-5f11113fb4ef,6538,268,4,0.687763619140805,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,873244bc-fd65-4526-8d81-243b4a593162,13119,263,3,0.95,6
2024-01-19,-6.3,58.4,993.8,1.6,winter,5b2d7426-7947-4d61-aa6e-6acb1fd3639d,10912,578,2,0.85,7
2024-01-19,-6.3,58.4,993.8,1.6,winter,8e8eabaa-09d9-4c15-a8b3-53c90677a73d,6422,179,5,0.7,5
2024-01-19,-6.3,58.4,993.8,1.6,winter,9ddac0d7-82ce-4812-867b-fc8cc7926ee3,7837,301,3,0.95,8
2024-01-19,-6.3,58.4,993.8,1.6,winter,74e92eae-074d-4bf1-8814-be51f44247d6,11448,477,1,0.8710122810718441,9
2024-01-19,-6.3,58.4,993.8,1.6,winter,51b8e8ee-7c24-4953-be52-ba07374748eb,5926,353,5,0.7603512610258464,5
2024-01-19,-6.3,58.4,993.8,1.6,winter,c047a132-554e-44e5-9aed-1ae9dce3d2b4,10936,618,1,0.95,9
2024-01-20,3.3,55.7,1010.0,0.0,winter,55d1bbe1-62b2-4db8-922a-c8b6053245c6,14840,546,2,0.95,8
2024-01-20,3.3,55.7,1010.0,0.0,winter,fd4676d1-5f19-4b96-a7db-e43e78267908,7597,371,1,0.9394100835021492,10
2024-01-20,3.3,55.7,1010.0,0.0,winter,939af11e-f5c1-4d3f-8f91-ff32e1956d78,6765,219,2,0.7717222128776535,7
2024-01-20,3.3,55.7,1010.0,0.0,winter,4f321e8f-d956-4e04-9aa4-3d36cb3abc0e,13957,373,1,0.95,10
2024-01-20,3.3,55.7,1010.0,0.0,winter,b82f3ded-7caf-4dfa-bbea-8e3f560dac34,3883,137,9,0.6,2
2024-01-20,3.3,55.7,1010.0,0.0,winter,c4b22537-11fc-4faa-aaaa-d028252b6eea,10242,218,1,0.95,10
2024-01-20,3.3,55.7,1010.0,0.0,winter,b02847d2-0842-4716-8d9f-340ecf56f61f,8739,190,2,0.9104084485564911,8
2024-01-20,3.3,55.7,1010.0,0.0,winter,f8d413d0-8ad7-4497-b451-b873fb8a855c,7051,302,3,0.9137329081309125,8
2024-01-20,3.3,55.7,1010.0,0.0,winter,dcda90b7-d4f0-45af-ba57-09570e3b87cf,7096,356,6,0.6,5
2024-01-20,3.3,55.7,1010.0,0.0,winter,63726e67-7798-4601-b1a6-19dff3e51919,11317,258,4,0.85,7
2024-01-20,3.3,55.7,1010.0,0.0,winter,dffdc0fe-0d90-4f41-9b65-eead1fdf6a60,7715,166,1,0.95,10
2024-01-20,3.3,55.7,1010.0,0.0,winter,afdd9577-fa2f-4668-990a-fc17106dc00d,8576,393,1,0.85,8
2024-01-20,3.3,55.7,1010.0,0.0,winter,d6060c5d-e398-49f9-9557-1d2a95370428,6866,259,4,0.7,6
2024-01-20,3.3,55.7,1010.0,0.0,winter,810ea15e-9c40-4533-b6fe-eb89a5a6f301,7076,314,3,0.7,6
2024-01-20,3.3,55.7,1010.0,0.0,winter,d22229b5-e5e9-400e-8815-56e912221c2b,14877,563,2,0.95,9
2024-01-20,3.3,55.7,1010.0,0.0,winter,e2b8dbcd-a640-4afd-bf6d-181dce0968b1,3412,89,3,0.7272406723639366,7
2024-01-20,3.3,55.7,1010.0,0.0,winter,f56ff65e-ebbf-470d-8955-e971230856a6,8858,496,2,0.7592791653410584,7
2024-01-20,3.3,55.7,1010.0,0.0,winter,f8588562-b320-42b2-b28e-cdd2ae63590a,6967,290,10,0.6379438744006168,2
2024-01-20,3.3,55.7,1010.0,0.0,winter,23780bc0-0360-439b-a82d-f33c791f14f0,5926,281,5,0.9,5
2024-01-20,3.3,55.7,1010.0,0.0,winter,9157a125-d6b3-4b5e-b0b8-387e459de457,10496,257,1,0.85,10
2024-01-20,3.3,55.7,1010.0,0.0,winter,b8a20ac3-6bda-400f-92fc-19f444e15b4f,7764,156,4,0.5961378521391929,6
2024-01-20,3.3,55.7,1010.0,0.0,winter,a06d8cf5-2f87-4858-97aa-ec6a1d9a713d,6563,288,3,0.6534061211358384,6
2024-01-20,3.3,55.7,1010.0,0.0,winter,5e5ea307-a52a-4436-9e01-c760696b20d7,9199,215,2,1.262053616615393,8
2024-01-20,3.3,55.7,1010.0,0.0,winter,595a17bf-74ca-40f7-9baa-f3dd0f97a7dc,12202,317,2,0.95,8
2024-01-20,3.3,55.7,1010.0,0.0,winter,94ec97ee-b939-49f5-8505-f457a424c10e,7624,435,2,0.7,7
2024-01-20,3.3,55.7,1010.0,0.0,winter,97599a95-2864-455f-af13-e9a9bbf0581f,2809,164,3,0.6,5
2024-01-20,3.3,55.7,1010.0,0.0,winter,7fa07527-e4f6-4caf-8c55-e3090b27318a,6597,238,1,0.9274135166348612,10
2024-01-20,3.3,55.7,1010.0,0.0,winter,028ede75-512e-4fb2-8c7b-897278448489,11869,453,6,0.85,4
2024-01-20,3.3,55.7,1010.0,0.0,winter,dbbba061-bb18-4bc3-b6fd-5fd356cada4f,7877,424,7,0.7224050347120234,4
2024-01-20,3.3,55.7,1010.0,0.0,winter,e8e35381-0dfa-47c8-9887-4805ce2f7277,8747,274,3,0.9115204272614211,7
2024-01-20,3.3,55.7,1010.0,0.0,winter,fa7b164f-85d1-4c8d-9e91-d9a35e3b63fa,8406,264,8,0.6,4
2024-01-20,3.3,55.7,1010.0,0.0,winter,67c50ef5-1165-4e5a-accb-f08ce388979d,5944,262,7,0.6,2
2024-01-20,3.3,55.7,1010.0,0.0,winter,1d3c560a-3d9b-40ee-ae54-3ce46874e739,13772,653,1,0.95,10
2024-01-20,3.3,55.7,1010.0,0.0,winter,5fdb2f1a-9daf-4ce3-90c1-9b16afcdad95,8615,176,4,0.9,5
2024-01-20,3.3,55.7,1010.0,0.0,winter,1b6d5f41-8bb9-427f-922b-826a505e2fe9,6993,162,1,0.872261189619311,9
2024-01-20,3.3,55.7,1010.0,0.0,winter,e8ed37f8-9312-4dce-a050-d0bc8e60e284,7350,426,2,0.6,5
2024-01-20,3.3,55.7,1010.0,0.0,winter,1c808fe3-0e05-4f52-988e-9007a363e7e5,8517,482,6,0.9,5
2024-01-20,3.3,55.7,1010.0,0.0,winter,9f6d01b8-6cdf-4111-b6a9-19cf56953dc4,14532,372,3,0.95,8
2024-01-20,3.3,55.7,1010.0,0.0,winter,d10418f0-86aa-457b-96ca-f5b7ea5aa907,2438,138,6,0.6103221559163836,5
